title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,rpe
Chest and back,"Nov 25, 2025, 8:39 PM","Nov 25, 2025, 9:24 PM",,Push Up,,,0,normal,,20.0,,0.0,
Chest and back,"Nov 25, 2025, 8:39 PM","Nov 25, 2025, 9:24 PM",,Push Up,,,1,normal,,15.0,,0.0,
Chest and back,"Nov 25, 2025, 8:39 PM","Nov 25, 2025, 9:24 PM",,Push Up,,,2,normal,,7.0,,0.0,
Chest and back,"Nov 25, 2025, 8:39 PM","Nov 25, 2025, 9:24 PM",,Pullover (Machine),,,0,normal,3.5,16.0,,0.0,
Chest and back,"Nov 25, 2025, 8:39 PM","Nov 25, 2025, 9:24 PM",,Pullover (Machine),,,1,normal,8.0,15.0,,0.0,
Chest and back,"Nov 25, 2025, 8:39 PM","Nov 25, 2025, 9:24 PM",,Pullover (Machine),,,2,normal,41.5,12.0,,0.0,
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Lunge (Barbell),,,0,normal,25.0,9.0,,0.0,8.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Lunge (Barbell),,,1,normal,35.0,7.0,,0.0,10.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Lunge (Barbell),,,2,normal,35.0,8.0,,0.0,10.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Leg Extension (Machine),,,0,normal,120.0,15.0,,0.0,7.5
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Leg Extension (Machine),,,1,normal,140.0,12.0,,0.0,9.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Leg Extension (Machine),,,2,normal,180.0,8.0,,0.0,10.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Leg Press (Machine),,,0,normal,320.0,8.0,,0.0,7.5
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Leg Press (Machine),,,1,normal,360.0,10.0,,0.0,10.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Leg Press (Machine),,,2,normal,450.0,8.0,,0.0,10.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Sumo Squat (Dumbbell),,,0,normal,30.0,16.0,,0.0,
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Sumo Squat (Dumbbell),,,1,normal,40.0,10.0,,0.0,
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Sumo Squat (Dumbbell),,,2,normal,50.0,9.0,,0.0,
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Hip Thrust (Smith Machine),,,0,normal,40.0,11.0,,0.0,6.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Hip Thrust (Smith Machine),,,1,normal,60.0,10.0,,0.0,8.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Hip Thrust (Smith Machine),,,2,normal,80.5,11.0,,0.0,10.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Romanian Deadlift (Barbell),,,0,normal,40.0,10.0,,0.0,6.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Romanian Deadlift (Barbell),,,1,normal,50.0,10.0,,0.0,7.0
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Romanian Deadlift (Barbell),,,2,normal,60.0,10.0,,0.0,8.5
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Seated Calf Raise,,,0,normal,45.0,15.0,,0.0,
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Seated Calf Raise,,,1,normal,45.0,15.0,,0.0,
Leg,"Nov 23, 2025, 6:52 PM","Nov 23, 2025, 7:41 PM",,Seated Calf Raise,,,2,normal,45.0,15.0,,0.0,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shoulder Press (Dumbbell),,,0,normal,30.0,10.0,,,7.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shoulder Press (Dumbbell),,,1,normal,40.0,8.0,,,10.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shoulder Press (Dumbbell),,,2,normal,45.0,8.0,,,10.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Lateral Raise (Dumbbell),,,0,normal,8.0,15.0,,,6.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Lateral Raise (Dumbbell),,,1,normal,12.0,13.0,,,7.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Lateral Raise (Dumbbell),,,2,normal,17.5,10.0,,,10.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Front Raise (Cable),,,0,normal,15.0,12.0,,,10.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Front Raise (Cable),,,1,normal,20.0,10.0,,,10.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Front Raise (Cable),,,2,normal,20.0,10.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Face Pull,,,0,normal,25.0,10.0,,,6.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Face Pull,,,1,normal,30.0,10.0,,,7.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,120.0,8.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,0,normal,10.5,2.0,,,10.0
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,1,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,2,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,3,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,4,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,5,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,6,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,7,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,8,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Shrug (Dumbbell),,,9,normal,10.5,2.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Crunch,,,0,normal,,15.0,,,
Shoulder and abd,"Nov 20, 2025, 8:15 PM","Nov 20, 2025, 9:04 PM",,Bicycle Crunch,,,0,normal,,15.0,,,
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Triceps Pushdown,,,0,normal,30.0,20.0,,0.0,6.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Triceps Pushdown,,,1,normal,40.0,15.0,,0.0,7.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Triceps Pushdown,,,2,normal,50.0,10.0,,0.0,8.5
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Overhead Triceps Extension (Cable),,,0,normal,15.0,12.0,,0.0,8.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Overhead Triceps Extension (Cable),,,1,normal,20.0,8.0,,0.0,8.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Overhead Triceps Extension (Cable),,,2,normal,20.0,8.0,,0.0,10.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bicep Curl (Barbell),,,0,normal,40.0,15.0,,0.0,7.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bicep Curl (Barbell),,,1,normal,50.0,9.0,,0.0,9.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bicep Curl (Barbell),,,2,normal,60.0,6.0,,0.0,10.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Preacher Curl (Machine),,,0,normal,15.0,18.0,,0.0,6.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Preacher Curl (Machine),,,1,normal,20.0,10.0,,0.0,8.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Preacher Curl (Machine),,,2,normal,30.0,8.0,,0.0,10.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bench Dip,,,0,normal,,15.0,,0.0,6.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bench Dip,,,1,normal,,12.0,,0.0,10.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bench Dip,,,2,normal,,10.0,,0.0,10.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bicep Curl (Dumbbell),,,0,normal,30.0,10.0,,0.0,
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bicep Curl (Dumbbell),,,1,normal,30.0,10.0,,0.0,
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Bicep Curl (Dumbbell),,,2,normal,30.0,8.0,,0.0,
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Triceps Kickback (Cable),,,0,normal,15.5,10.0,,0.0,7.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Triceps Kickback (Cable),,,1,normal,17.5,12.0,,0.0,8.5
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Triceps Kickback (Cable),,,2,normal,20.0,10.0,,0.0,8.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Seated Wrist Extension (Barbell),,,0,normal,10.0,12.0,,0.0,9.5
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Seated Wrist Extension (Barbell),,,1,normal,10.5,10.0,,0.0,10.0
Arm,"Nov 19, 2025, 7:34 PM","Nov 19, 2025, 8:20 PM",,Seated Wrist Extension (Barbell),,,2,normal,10.0,12.0,,0.0,10.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Barbell),,,0,normal,50.0,11.0,,0.0,6.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Barbell),,,1,normal,60.0,10.0,,0.0,7.5
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Barbell),,,2,normal,70.0,8.0,,0.0,9.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Barbell),,,3,normal,90.0,6.0,,0.0,9.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Barbell),,,4,normal,90.0,8.0,,0.0,10.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Lat Pulldown (Cable),,,0,normal,100.0,10.0,,0.0,7.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Lat Pulldown (Cable),,,1,normal,115.0,10.0,,0.0,8.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Lat Pulldown (Cable),,,2,normal,115.0,8.0,,0.0,8.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Iso-Lateral High Row (Machine),,,0,normal,90.0,10.0,,0.0,7.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Iso-Lateral High Row (Machine),,,1,normal,115.0,10.0,,0.0,7.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Iso-Lateral High Row (Machine),,,2,normal,135.0,10.0,,0.0,8.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Cable),,,0,normal,45.0,10.0,,0.0,6.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Cable),,,1,normal,70.0,8.0,,0.0,7.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Bench Press (Cable),,,2,normal,90.0,5.0,,0.0,10.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Seated Cable Row - Bar Wide Grip,,,0,normal,55.0,10.0,,0.0,7.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Seated Cable Row - Bar Wide Grip,,,1,normal,70.0,10.0,,0.0,7.5
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Seated Cable Row - Bar Wide Grip,,,2,normal,100.0,8.0,,0.0,10.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Push Up,,,0,normal,,20.0,,0.0,7.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Push Up,,,1,normal,,15.0,,0.0,10.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Push Up,,,2,normal,,7.0,,0.0,10.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Pullover (Machine),,,0,normal,3.5,16.0,,0.0,9.0
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Pullover (Machine),,,1,normal,8.0,15.0,,0.0,9.5
Chest and back,"Nov 18, 2025, 8:21 PM","Nov 18, 2025, 9:16 PM",,Pullover (Machine),,,2,normal,41.5,12.0,,0.0,10.0
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Lat Pulldown (Cable),,,0,normal,110.0,12.0,,0.0,6.0
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Lat Pulldown (Cable),,,1,normal,130.0,10.0,,0.0,8.5
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Lat Pulldown (Cable),,,2,normal,135.0,8.0,,0.0,8.0
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Lat Pulldown (Cable),,,3,normal,160.0,4.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Straight Arm Lat Pulldown (Cable),,,0,normal,40.0,11.0,,0.0,7.5
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Straight Arm Lat Pulldown (Cable),,,1,normal,45.0,10.0,,0.0,7.5
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Straight Arm Lat Pulldown (Cable),,,2,normal,50.0,8.0,,0.0,9.5
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Rear Delt Reverse Fly (Machine),,,0,normal,70.0,13.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Rear Delt Reverse Fly (Machine),,,1,normal,90.0,8.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Rear Delt Reverse Fly (Machine),,,2,normal,120.0,8.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Dumbbell Row,,,0,normal,50.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Dumbbell Row,,,1,normal,60.0,10.0,,0.0,7.5
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Dumbbell Row,,,2,normal,65.0,6.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Incline Bench Press (Dumbbell),,,0,normal,50.0,12.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Incline Bench Press (Dumbbell),,,1,normal,90.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Incline Bench Press (Dumbbell),,,2,normal,90.0,7.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Cable Fly Crossovers,,,0,normal,20.0,12.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Cable Fly Crossovers,,,1,normal,25.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Cable Fly Crossovers,,,2,normal,30.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Single Arm Lateral Raise (Cable),,,0,normal,5.0,15.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Single Arm Lateral Raise (Cable),,,1,normal,10.0,12.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Single Arm Lateral Raise (Cable),,,2,normal,10.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Triceps Extension (Cable),,,0,normal,5.0,15.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Triceps Extension (Cable),,,1,normal,35.5,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Triceps Extension (Cable),,,2,normal,35.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Bicep Curl (Dumbbell),,,0,normal,30.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Bicep Curl (Dumbbell),,,1,normal,30.0,10.0,,0.0,
Upper #2,"Nov 16, 2025, 6:56 PM","Nov 16, 2025, 8:09 PM",,Bicep Curl (Dumbbell),,,2,normal,30.0,8.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Walking Lunge (Dumbbell),,,0,normal,30.0,0.0,0.01,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Walking Lunge (Dumbbell),,,1,normal,40.0,0.0,0.01,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Walking Lunge (Dumbbell),,,2,normal,40.0,0.0,0.0,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Extension (Machine),,,0,normal,110.0,15.0,,0.0,9.5
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Extension (Machine),,,1,normal,130.0,12.0,,0.0,9.0
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Extension (Machine),,,2,normal,170.0,10.0,,0.0,10.0
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Press (Machine),,,0,normal,270.0,15.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Press (Machine),,,1,normal,360.0,12.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Press (Machine),,,2,normal,450.0,8.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Leg Press (Machine),,,3,normal,450.0,8.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Sumo Squat (Dumbbell),,,0,normal,30.0,16.0,,0.0,8.0
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Sumo Squat (Dumbbell),,,1,normal,40.0,10.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Sumo Squat (Dumbbell),,,2,normal,50.0,9.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Sumo Squat (Dumbbell),,,3,normal,70.0,8.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Hip Thrust (Machine),,,0,normal,25.0,10.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Hip Thrust (Machine),,,1,normal,35.0,10.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Hip Thrust (Machine),,,2,normal,35.5,10.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Deadlift (Dumbbell),,,0,normal,15.0,10.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Deadlift (Dumbbell),,,1,normal,25.0,10.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Deadlift (Dumbbell),,,2,normal,35.0,8.0,,0.0,6.0
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Deadlift (Dumbbell),,,3,normal,55.0,8.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Standing Calf Raise (Machine),,,0,normal,90.0,20.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Standing Calf Raise (Machine),,,1,normal,115.0,16.0,,0.0,
Lower #1,"Nov 15, 2025, 6:05 PM","Nov 15, 2025, 6:56 PM",,Standing Calf Raise (Machine),,,2,normal,110.0,12.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Bench Press (Barbell),,,0,normal,50.0,11.0,,0.0,6.0
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Bench Press (Barbell),,,1,normal,90.0,9.0,,0.0,9.5
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Bench Press (Barbell),,,2,normal,90.0,9.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Iso-Lateral Chest Press (Machine),0.0,,0,normal,25.0,13.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Iso-Lateral Chest Press (Machine),0.0,,1,normal,55.0,8.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Chest Fly (Machine),0.0,,0,normal,100.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Chest Fly (Machine),0.0,,1,normal,120.0,8.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Shoulder Press (Machine Plates),,,0,normal,45.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Shoulder Press (Machine Plates),,,1,normal,70.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Shoulder Press (Machine Plates),,,2,normal,90.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Front Raise (Cable),1.0,,0,normal,15.0,12.0,,0.0,9.0
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Front Raise (Cable),1.0,,1,normal,20.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Seated Cable Row - V Grip (Cable),1.0,,0,normal,80.5,10.0,,0.0,7.0
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Seated Cable Row - V Grip (Cable),1.0,,1,normal,90.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,T Bar Row,,,0,normal,45.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,T Bar Row,,,1,normal,45.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,T Bar Row,,,2,normal,45.0,10.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Triceps Pressdown,2.0,,0,normal,40.0,15.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Triceps Pressdown,2.0,,1,normal,60.0,9.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Triceps Pressdown,2.0,,2,normal,60.0,6.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Bicep Curl (Cable),2.0,,0,normal,20.0,12.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Bicep Curl (Cable),2.0,,1,normal,35.0,12.0,,0.0,
Upper 1,"Nov 14, 2025, 6:58 PM","Nov 14, 2025, 7:48 PM",,Bicep Curl (Cable),2.0,,2,normal,40.0,8.0,,0.0,
Lower #2,"Nov 12, 2025, 7:42 PM","Nov 12, 2025, 8:00 PM",,Squat (Barbell),,,0,normal,25.0,11.0,,0.0,6.0
Lower #2,"Nov 12, 2025, 7:42 PM","Nov 12, 2025, 8:00 PM",,Squat (Barbell),,,1,normal,45.0,8.0,,0.0,
Lower #2,"Nov 12, 2025, 7:42 PM","Nov 12, 2025, 8:00 PM",,Squat (Barbell),,,2,normal,45.0,10.0,,0.0,6.0
Lower #2,"Nov 12, 2025, 7:42 PM","Nov 12, 2025, 8:00 PM",,Squat (Barbell),,,3,normal,45.0,8.0,,0.0,
